Brand,Product Name,Category,Original Price (AUD),Resale Price (AUD),Condition,Region,Season Sold,Days on Market,Date Listed,Value Retention
Gucci,Marmont Mini,Handbags,10882.0,7851.18,Very Good,Perth,Spring,163,2023-01-17,72.15
Hermès,Evelyne III,Handbags,14971.0,7671.85,Excellent,Unknown,Autumn,121,2024-04-06,51.24
Rolex,Daytona,Watches,11085.0,9576.42,Poor,Sydney,Summer,92,2024-11-07,86.39
Rolex,Explorer,Watches,5642.0,4353.96,Excellent,Unknown,Autumn,127,2024-01-18,77.17
Chanel,Boy Bag,Handbags,4436.0,6572.1,Excellent,Adelaide,Summer,57,2023-07-21,148.15
Chanel,Classic Flap Bag,Handbags,5006.0,4013.29,Good,Unknown,Spring,5,2023-07-05,80.17
Prada,Double Tote,Handbags,17680.0,8130.15,Very Good,Sydney,Autumn,71,2024-08-28,45.99
Louis Vuitton,Alma BB,Handbags,5212.0,4418.44,Excellent,Sydney,Winter,15,2023-06-03,84.77
Prada,Galleria,Handbags,13165.0,8503.12,Good,Unknown,Autumn,13,2024-06-25,64.59
Chanel,Coco Handle,Handbags,7983.0,5820.78,Excellent,Unknown,Spring,14,2024-11-24,72.91
Balenciaga,Le Cagole,Handbags,10735.0,4457.71,Very Good,Unknown,Spring,151,2024-02-13,41.53
Rolex,Submariner,Watches,13875.0,16757.19,Excellent,Adelaide,Autumn,38,2024-09-23,120.77
Gucci,Dionysus,Handbags,7561.0,5463.54,Good,Melbourne,Winter,132,2024-03-22,72.26
Louis Vuitton,Neverfull Tote,Handbags,6189.0,3831.3,Unknown,Sydney,Autumn,62,2023-07-18,61.9
Louis Vuitton,Neverfull Tote,Handbags,6189.0,3150.77,Excellent,Perth,Autumn,15,2023-12-30,50.91
Rolex,Submariner,Watches,13875.0,6935.78,Very Good,Melbourne,Summer,14,2024-06-18,49.99
Fendi,Peekaboo,Handbags,10980.0,13819.28,Unknown,Sydney,Summer,66,2024-07-16,125.86
Chanel,Classic Flap Bag,Handbags,5006.0,2528.79,Very Good,Sydney,Winter,40,2024-11-26,50.52
Balenciaga,Hourglass Bag,Handbags,8398.0,6184.36,Excellent,Melbourne,Summer,173,2024-03-01,73.64
Chanel,Boy Bag,Handbags,4436.0,2697.65,Very Good,Melbourne,Summer,118,2023-03-27,60.81
Rolex,Daytona,Watches,11085.0,8267.2,Very Good,Sydney,Winter,86,2024-03-13,74.58
Gucci,Dionysus,Handbags,7561.0,5211.74,Poor,Sydney,Autumn,160,2023-07-21,68.93
Gucci,Dionysus,Handbags,7561.0,4588.7,Fair,Melbourne,Summer,21,2023-10-05,60.69
Balenciaga,City Bag,Handbags,17610.0,12095.5,Good,Perth,Summer,42,2024-02-15,68.69
Balenciaga,Hourglass Bag,Handbags,8398.0,4303.85,Excellent,Sydney,Summer,162,2023-12-01,51.25
Dior,Saddle Bag,Handbags,7125.0,3679.76,Very Good,Sydney,Autumn,43,2024-04-12,51.65
Louis Vuitton,Speedy 30,Handbags,3829.0,2438.12,Fair,Sydney,Summer,122,2023-11-13,63.68
Louis Vuitton,Neverfull Tote,Handbags,6189.0,2886.06,Very Good,Sydney,Summer,23,2023-05-20,46.63
Prada,Cleo Shoulder Bag,Handbags,16598.0,7109.94,Good,Sydney,Summer,100,2023-03-08,42.84
Hermès,Kelly 28,Handbags,17882.0,7686.44,Very Good,Sydney,Autumn,159,2023-09-18,42.98
Chanel,Gabrielle Hobo,Handbags,2212.0,1947.91,Unknown,Perth,Winter,58,2024-12-20,88.06
Fendi,Sunshine Shopper,Handbags,13381.0,10373.79,Very Good,Perth,Spring,33,2023-04-30,77.53
Prada,Galleria,Handbags,13165.0,11068.98,Excellent,Brisbane,Summer,78,2023-02-09,84.08
Cartier,Tank Watch,Jewelry,12098.0,10456.8,Poor,Sydney,Autumn,156,2023-09-28,86.43
Prada,Galleria,Handbags,13165.0,7121.2,Poor,Sydney,Autumn,5,2024-10-26,54.09
Cartier,Trinity Ring,Jewelry,7083.0,3431.18,Excellent,Perth,Summer,6,2023-11-15,48.44
Dior,Saddle Bag,Handbags,7125.0,4022.68,Poor,Melbourne,Spring,10,2023-01-01,56.46
Dior,Saddle Bag,Handbags,7125.0,5797.77,Excellent,Brisbane,Autumn,148,2023-06-24,81.37
Chanel,Classic Flap Bag,Handbags,5006.0,3944.35,Poor,Perth,Autumn,30,2023-01-16,78.79
Rolex,Daytona,Watches,11085.0,14750.6,Unknown,Brisbane,Winter,96,2023-04-25,133.07
Louis Vuitton,Neverfull Tote,Handbags,6189.0,4266.14,Unknown,Melbourne,Winter,70,2023-07-29,68.93
Louis Vuitton,Alma BB,Handbags,5212.0,4629.55,Fair,Unknown,Winter,3,2023-04-14,88.82
Dior,Saddle Bag,Handbags,7125.0,8340.56,Very Good,Brisbane,Autumn,23,2023-04-10,117.06
Hermès,Birkin 25,Handbags,17479.0,7359.25,Excellent,Sydney,Summer,161,2024-10-01,42.1
Fendi,Mon Tresor,Handbags,6671.0,5405.35,Very Good,Unknown,Spring,128,2023-01-07,81.03
Hermès,Evelyne III,Handbags,14971.0,10664.56,Excellent,Unknown,Summer,119,2023-08-09,71.23
Gucci,Ophidia Tote,Handbags,17754.0,11955.46,Very Good,Brisbane,Spring,83,2023-12-09,67.34
Prada,Re-Edition 2005,Handbags,17035.0,11142.93,Poor,Sydney,Spring,68,2023-05-09,65.41
Cartier,Trinity Ring,Jewelry,7083.0,6258.83,Fair,Sydney,Autumn,94,2024-09-28,88.36
Balenciaga,Hourglass Bag,Handbags,8398.0,4152.88,Unknown,Brisbane,Summer,24,2023-04-18,49.45
Dior,Saddle Bag,Handbags,7125.0,4698.39,Excellent,Adelaide,Autumn,31,2024-02-08,65.94
Chanel,Coco Handle,Handbags,7983.0,5442.98,Excellent,Sydney,Autumn,162,2023-04-26,68.18
Dior,Book Tote,Handbags,11497.0,5621.94,Poor,Melbourne,Spring,142,2023-05-21,48.9
Fendi,Sunshine Shopper,Handbags,13381.0,6092.87,Very Good,Sydney,Autumn,122,2024-10-18,45.53
Fendi,Baguette Bag,Handbags,16671.0,19030.12,Excellent,Brisbane,Winter,67,2024-05-18,114.15
Dior,Lady Dior,Handbags,14502.0,12531.58,Good,Sydney,Winter,83,2024-01-13,86.41
Dior,Lady Dior,Handbags,14502.0,19081.0,Good,Adelaide,Autumn,82,2024-03-23,131.57
Balenciaga,Le Cagole,Handbags,10735.0,6325.33,Poor,Brisbane,Spring,148,2023-06-19,58.92
Hermès,Evelyne III,Handbags,14971.0,9165.31,Very Good,Brisbane,Spring,172,2024-08-07,61.22
Cartier,Tank Watch,Jewelry,12098.0,7289.99,Poor,Perth,Winter,65,2024-07-05,60.26
Prada,Cleo Shoulder Bag,Handbags,16598.0,12957.84,Very Good,Sydney,Summer,73,2023-07-21,78.07
Fendi,Baguette Bag,Handbags,16671.0,8653.8,Unknown,Adelaide,Summer,153,2023-01-28,51.91
Rolex,Daytona,Watches,11085.0,5644.94,Very Good,Sydney,Spring,116,2023-01-18,50.92
Louis Vuitton,Alma BB,Handbags,5212.0,4622.27,Fair,Melbourne,Winter,67,2024-12-11,88.69
Fendi,Sunshine Shopper,Handbags,13381.0,7941.75,Very Good,Sydney,Summer,88,2024-03-20,59.35
Balenciaga,Hourglass Bag,Handbags,8398.0,6086.41,Fair,Unknown,Autumn,72,2024-05-19,72.47
Prada,Galleria,Handbags,13165.0,8366.6,Very Good,Melbourne,Spring,97,2024-10-27,63.55
Prada,Galleria,Handbags,13165.0,11155.38,Good,Unknown,Spring,68,2024-05-19,84.74
Hermès,Kelly 28,Handbags,17882.0,15955.42,Excellent,Melbourne,Autumn,28,2024-06-28,89.23
Louis Vuitton,Capucines,Handbags,12981.0,9903.67,Very Good,Sydney,Spring,74,2023-09-20,76.29
Chanel,Boy Bag,Handbags,4436.0,1897.59,Excellent,Sydney,Spring,158,2024-03-20,42.78
Fendi,Sunshine Shopper,Handbags,13381.0,9252.59,Excellent,Brisbane,Spring,136,2024-05-21,69.15
Fendi,Peekaboo,Handbags,10980.0,9809.42,Very Good,Perth,Winter,99,2023-01-08,89.34
Prada,Galleria,Handbags,13165.0,6786.74,Excellent,Melbourne,Winter,52,2024-01-12,51.55
Prada,Galleria,Handbags,13165.0,9639.02,Poor,Sydney,Autumn,154,2023-05-17,73.22
Rolex,Submariner,Watches,13875.0,10019.49,Good,Sydney,Winter,10,2023-05-16,72.21
Dior,Saddle Bag,Handbags,7125.0,3071.0,Unknown,Brisbane,Winter,128,2023-07-14,43.1
Gucci,Jackie 1961,Handbags,6447.0,3591.05,Excellent,Melbourne,Summer,41,2024-09-30,55.7
Rolex,Datejust,Watches,11758.0,5215.72,Very Good,Brisbane,Summer,43,2024-10-04,44.36
Hermès,Constance,Handbags,10442.0,7229.9,Excellent,Adelaide,Summer,165,2023-06-27,69.24
Prada,Galleria,Handbags,13165.0,8315.7,Very Good,Melbourne,Autumn,158,2023-06-12,63.17
Prada,Cleo Shoulder Bag,Handbags,16598.0,10744.67,Unknown,Sydney,Summer,35,2023-02-06,64.73
Prada,Galleria,Handbags,13165.0,10102.39,Good,Sydney,Summer,66,2024-05-03,76.74
Cartier,Panthère Watch,Jewelry,5150.0,2895.36,Very Good,Brisbane,Autumn,96,2024-06-30,56.22
Gucci,Dionysus,Handbags,7561.0,5845.51,Unknown,Perth,Summer,142,2023-09-17,77.31
Chanel,Classic Flap Bag,Handbags,5006.0,2436.81,Unknown,Melbourne,Autumn,153,2024-11-22,48.68
Balenciaga,City Bag,Handbags,17610.0,13387.68,Excellent,Adelaide,Autumn,3,2024-01-13,76.02
Hermès,Birkin 25,Handbags,17479.0,9446.7,Very Good,Perth,Spring,1,2024-01-06,54.05
Balenciaga,City Bag,Handbags,17610.0,11531.26,Excellent,Brisbane,Winter,169,2023-10-26,65.48
Cartier,Trinity Ring,Jewelry,7083.0,4818.84,Unknown,Sydney,Autumn,4,2024-03-28,68.03
Cartier,Tank Watch,Jewelry,12098.0,9257.75,Excellent,Perth,Summer,3,2023-02-07,76.52
Cartier,Tank Watch,Jewelry,12098.0,8536.78,Excellent,Unknown,Summer,60,2024-01-05,70.56
Fendi,Baguette Bag,Handbags,16671.0,11167.6,Excellent,Sydney,Autumn,113,2023-08-25,66.99
Gucci,Ophidia Tote,Handbags,17754.0,11217.4,Very Good,Sydney,Winter,97,2024-03-18,63.18
Chanel,Coco Handle,Handbags,7983.0,4212.59,Good,Melbourne,Spring,38,2023-05-25,52.77
Prada,Re-Edition 2005,Handbags,17035.0,8291.65,Very Good,Melbourne,Autumn,85,2024-02-26,48.67
Chanel,Gabrielle Hobo,Handbags,2212.0,1065.88,Poor,Sydney,Summer,146,2024-06-29,48.19
Gucci,Jackie 1961,Handbags,6447.0,3501.62,Excellent,Sydney,Winter,169,2024-06-01,54.31
Cartier,Panthère Watch,Jewelry,5150.0,4409.1,Very Good,Adelaide,Spring,94,2023-01-18,85.61
Prada,Re-Edition 2005,Handbags,17035.0,9954.93,Excellent,Unknown,Autumn,70,2023-09-15,58.44
Fendi,Sunshine Shopper,Handbags,13381.0,10033.62,Fair,Sydney,Spring,49,2024-12-01,74.98
Cartier,Trinity Ring,Jewelry,7083.0,3575.38,Very Good,Melbourne,Autumn,60,2023-10-23,50.48
Chanel,Gabrielle Hobo,Handbags,2212.0,1918.27,Excellent,Sydney,Summer,149,2024-02-12,86.72
Chanel,Boy Bag,Handbags,4436.0,6298.47,Good,Brisbane,Winter,157,2023-03-27,141.99
Balenciaga,Neo Classic,Handbags,13397.0,5841.08,Poor,Melbourne,Winter,156,2024-07-21,43.6
Fendi,Peekaboo,Handbags,10980.0,5069.95,Very Good,Adelaide,Spring,161,2023-08-11,46.17
Prada,Cleo Shoulder Bag,Handbags,16598.0,8150.06,Excellent,Melbourne,Winter,31,2023-10-09,49.1
Rolex,Datejust,Watches,11758.0,10202.45,Good,Sydney,Autumn,119,2023-07-29,86.77
Prada,Double Tote,Handbags,17680.0,11117.58,Unknown,Unknown,Autumn,112,2023-08-02,62.88
Rolex,Explorer,Watches,5642.0,4817.54,Excellent,Perth,Autumn,130,2023-07-07,85.39
Prada,Double Tote,Handbags,17680.0,9729.65,Excellent,Unknown,Summer,48,2024-05-05,55.03
Hermès,Kelly 28,Handbags,17882.0,15374.04,Very Good,Unknown,Spring,11,2023-09-26,85.97
Gucci,Dionysus,Handbags,7561.0,6384.55,Very Good,Sydney,Autumn,177,2023-11-27,84.44
Dior,Saddle Bag,Handbags,7125.0,4155.99,Good,Adelaide,Summer,100,2023-12-30,58.33
Chanel,Boy Bag,Handbags,4436.0,3175.76,Excellent,Sydney,Summer,13,2023-10-13,71.59
Gucci,Ophidia Tote,Handbags,17754.0,12763.52,Good,Sydney,Autumn,65,2023-10-05,71.89
Balenciaga,Neo Classic,Handbags,13397.0,7897.68,Excellent,Perth,Winter,27,2024-02-12,58.95
Chanel,Coco Handle,Handbags,7983.0,6213.6,Excellent,Sydney,Summer,75,2023-10-20,77.84
Chanel,Boy Bag,Handbags,4436.0,2369.61,Fair,Sydney,Spring,6,2024-04-23,53.42
Hermès,Constance,Handbags,10442.0,8547.19,Poor,Brisbane,Summer,147,2023-12-01,81.85
Dior,Saddle Bag,Handbags,7125.0,3263.49,Excellent,Melbourne,Autumn,127,2024-11-21,45.8
Prada,Re-Edition 2005,Handbags,17035.0,14102.27,Very Good,Sydney,Winter,101,2024-08-21,82.78
Gucci,Dionysus,Handbags,7561.0,4046.29,Poor,Brisbane,Spring,46,2023-12-05,53.52
Dior,Book Tote,Handbags,11497.0,5602.23,Very Good,Melbourne,Winter,170,2024-08-11,48.73
Louis Vuitton,Speedy 30,Handbags,3829.0,1960.84,Excellent,Sydney,Autumn,6,2024-03-14,51.21
Dior,Saddle Bag,Handbags,7125.0,2928.25,Good,Perth,Winter,146,2024-10-22,41.1
Prada,Galleria,Handbags,13165.0,8900.99,Very Good,Adelaide,Autumn,54,2024-08-09,67.61
Dior,Lady Dior,Handbags,14502.0,6964.59,Unknown,Unknown,Summer,92,2023-01-03,48.03
Louis Vuitton,Speedy 30,Handbags,3829.0,1772.66,Excellent,Perth,Summer,38,2023-04-15,46.3
Hermès,Birkin 25,Handbags,17479.0,7760.19,Very Good,Adelaide,Winter,174,2023-01-09,44.4
Prada,Double Tote,Handbags,17680.0,15097.03,Very Good,Sydney,Autumn,13,2024-04-03,85.39
Fendi,Baguette Bag,Handbags,16671.0,10911.44,Fair,Melbourne,Winter,150,2023-02-19,65.45
Gucci,Dionysus,Handbags,7561.0,4380.56,Excellent,Perth,Winter,107,2023-06-07,57.94
Prada,Cleo Shoulder Bag,Handbags,16598.0,10554.63,Poor,Sydney,Autumn,33,2023-01-23,63.59
Dior,Saddle Bag,Handbags,7125.0,5777.46,Unknown,Brisbane,Autumn,123,2024-01-23,81.09
Hermès,Kelly 28,Handbags,17882.0,12519.73,Very Good,Unknown,Autumn,97,2024-06-12,70.01
Balenciaga,City Bag,Handbags,17610.0,7857.88,Unknown,Sydney,Autumn,52,2023-05-31,44.62
Rolex,Explorer,Watches,5642.0,2339.43,Very Good,Melbourne,Summer,96,2024-05-06,41.46
Chanel,Coco Handle,Handbags,7983.0,5340.48,Unknown,Brisbane,Autumn,105,2023-03-24,66.9
Chanel,Gabrielle Hobo,Handbags,2212.0,1284.7,Very Good,Sydney,Autumn,92,2023-08-10,58.08
Chanel,Boy Bag,Handbags,4436.0,3080.5,Excellent,Adelaide,Winter,180,2024-04-01,69.44
Chanel,Boy Bag,Handbags,4436.0,1908.84,Good,Sydney,Winter,6,2024-07-19,43.03
Balenciaga,Le Cagole,Handbags,10735.0,9061.12,Unknown,Melbourne,Spring,48,2023-04-06,84.41
Gucci,Marmont Mini,Handbags,10882.0,8617.49,Excellent,Brisbane,Winter,145,2023-12-22,79.19
Hermès,Constance,Handbags,10442.0,8830.23,Very Good,Sydney,Spring,145,2024-10-07,84.56
Cartier,Panthère Watch,Jewelry,5150.0,3547.19,Fair,Sydney,Winter,6,2024-03-30,68.88
Gucci,Ophidia Tote,Handbags,17754.0,9833.15,Very Good,Sydney,Winter,167,2023-02-04,55.39
Dior,Lady Dior,Handbags,14502.0,6336.49,Excellent,Brisbane,Spring,61,2024-02-24,43.69
Louis Vuitton,Alma BB,Handbags,5212.0,3122.53,Excellent,Melbourne,Winter,102,2023-01-02,59.91
Gucci,Dionysus,Handbags,7561.0,3404.76,Very Good,Brisbane,Spring,26,2024-09-30,45.03
Hermès,Birkin 25,Handbags,17479.0,9004.09,Very Good,Perth,Autumn,26,2023-04-17,51.51
Fendi,Peekaboo,Handbags,10980.0,6250.22,Excellent,Melbourne,Spring,124,2023-09-13,56.92
Gucci,Ophidia Tote,Handbags,17754.0,10373.7,Poor,Sydney,Spring,4,2024-10-07,58.43
Gucci,Dionysus,Handbags,7561.0,6774.27,Very Good,Melbourne,Spring,153,2023-04-26,89.59
Gucci,Dionysus,Handbags,7561.0,4287.82,Unknown,Brisbane,Summer,88,2023-09-05,56.71
Rolex,Datejust,Watches,11758.0,14355.12,Unknown,Melbourne,Winter,106,2024-07-08,122.09
Chanel,Coco Handle,Handbags,7983.0,4220.51,Fair,Unknown,Summer,132,2023-05-09,52.87
Cartier,Tank Watch,Jewelry,12098.0,9121.17,Excellent,Sydney,Summer,164,2024-09-26,75.39
Balenciaga,Hourglass Bag,Handbags,8398.0,6387.18,Good,Sydney,Autumn,53,2024-09-08,76.06
Hermès,Evelyne III,Handbags,14971.0,6856.83,Excellent,Melbourne,Autumn,127,2023-12-12,45.8
Fendi,Sunshine Shopper,Handbags,13381.0,7790.41,Unknown,Adelaide,Spring,157,2023-02-27,58.22
Fendi,Baguette Bag,Handbags,16671.0,11159.43,Excellent,Melbourne,Spring,145,2024-01-04,66.94
Gucci,Ophidia Tote,Handbags,17754.0,11357.68,Excellent,Sydney,Summer,74,2023-10-26,63.97
Cartier,Panthère Watch,Jewelry,5150.0,2702.71,Very Good,Melbourne,Winter,67,2024-10-27,52.48
Fendi,Peekaboo,Handbags,10980.0,7539.0,Very Good,Sydney,Spring,76,2024-06-11,68.66
Dior,Book Tote,Handbags,11497.0,5499.91,Excellent,Adelaide,Spring,82,2023-11-12,47.84
Gucci,Dionysus,Handbags,7561.0,6412.35,Unknown,Melbourne,Spring,156,2024-01-25,84.81
Prada,Re-Edition 2005,Handbags,17035.0,10057.75,Excellent,Brisbane,Winter,156,2023-10-22,59.04
Chanel,Classic Flap Bag,Handbags,5006.0,4097.29,Excellent,Unknown,Winter,83,2024-08-01,81.85
Prada,Cleo Shoulder Bag,Handbags,16598.0,13927.71,Very Good,Melbourne,Summer,108,2024-04-17,83.91
Fendi,Sunshine Shopper,Handbags,13381.0,6742.69,Poor,Brisbane,Spring,55,2024-10-10,50.39
Hermès,Kelly 28,Handbags,17882.0,12332.3,Unknown,Melbourne,Winter,116,2024-08-15,68.96
Hermès,Kelly 28,Handbags,17882.0,21964.96,Excellent,Brisbane,Winter,179,2024-01-19,122.83
Louis Vuitton,Speedy 30,Handbags,3829.0,2750.09,Good,Melbourne,Spring,6,2023-11-11,71.82
Dior,Saddle Bag,Handbags,7125.0,6061.2,Excellent,Sydney,Autumn,18,2024-08-25,85.07
Chanel,Classic Flap Bag,Handbags,5006.0,3483.04,Very Good,Perth,Winter,65,2023-04-13,69.58
Dior,Saddle Bag,Handbags,7125.0,2930.27,Fair,Brisbane,Summer,99,2024-04-15,41.13
Louis Vuitton,Speedy 30,Handbags,3829.0,2027.33,Excellent,Unknown,Autumn,148,2023-09-26,52.95
Prada,Cleo Shoulder Bag,Handbags,16598.0,12916.02,Unknown,Melbourne,Autumn,174,2023-08-18,77.82
Balenciaga,City Bag,Handbags,17610.0,13141.54,Excellent,Sydney,Winter,111,2023-04-27,74.63
Gucci,Marmont Mini,Handbags,10882.0,8533.25,Very Good,Unknown,Winter,133,2023-10-15,78.42
Chanel,Classic Flap Bag,Handbags,5006.0,2071.32,Poor,Brisbane,Summer,50,2024-06-06,41.38
Prada,Double Tote,Handbags,17680.0,9042.52,Very Good,Sydney,Summer,112,2024-12-03,51.15
Louis Vuitton,Capucines,Handbags,12981.0,6522.11,Unknown,Adelaide,Autumn,92,2023-03-07,50.24
Gucci,Ophidia Tote,Handbags,17754.0,13012.97,Very Good,Sydney,Winter,131,2024-05-25,73.3
Prada,Re-Edition 2005,Handbags,17035.0,14461.17,Poor,Adelaide,Autumn,33,2023-05-30,84.89
Cartier,Trinity Ring,Jewelry,7083.0,4352.95,Poor,Unknown,Summer,162,2023-04-22,61.46
Cartier,Trinity Ring,Jewelry,7083.0,3407.11,Unknown,Brisbane,Winter,118,2024-06-15,48.1
Cartier,Trinity Ring,Jewelry,7083.0,4430.99,Very Good,Melbourne,Spring,68,2023-10-11,62.56
Cartier,Trinity Ring,Jewelry,7083.0,4632.03,Poor,Sydney,Summer,88,2024-06-12,65.4
Balenciaga,City Bag,Handbags,17610.0,11745.05,Fair,Perth,Autumn,11,2023-11-02,66.7
Cartier,Tank Watch,Jewelry,12098.0,10643.29,Excellent,Sydney,Spring,43,2023-09-24,87.98
Gucci,Jackie 1961,Handbags,6447.0,2785.14,Poor,Sydney,Winter,99,2024-01-25,43.2
Gucci,Jackie 1961,Handbags,6447.0,3238.93,Good,Perth,Spring,52,2024-09-16,50.24
Dior,Book Tote,Handbags,11497.0,9044.18,Good,Sydney,Spring,60,2024-05-13,78.67
Louis Vuitton,Speedy 30,Handbags,3829.0,2390.35,Excellent,Sydney,Spring,47,2024-08-29,62.43
Prada,Cleo Shoulder Bag,Handbags,16598.0,13760.78,Poor,Melbourne,Winter,98,2024-01-02,82.91
Dior,Book Tote,Handbags,11497.0,7946.21,Poor,Brisbane,Winter,78,2023-02-13,69.12
Louis Vuitton,Speedy 30,Handbags,3829.0,1951.38,Very Good,Sydney,Autumn,137,2023-08-15,50.96
Chanel,Gabrielle Hobo,Handbags,2212.0,2007.62,Unknown,Adelaide,Spring,121,2024-05-14,90.76
Chanel,Gabrielle Hobo,Handbags,2212.0,1389.22,Unknown,Sydney,Spring,23,2024-12-15,62.8
Louis Vuitton,Capucines,Handbags,12981.0,10562.24,Poor,Perth,Summer,59,2024-12-07,81.37
Fendi,Mon Tresor,Handbags,6671.0,5063.18,Excellent,Melbourne,Summer,95,2024-03-07,75.9
Balenciaga,Hourglass Bag,Handbags,8398.0,3816.46,Fair,Adelaide,Winter,21,2023-10-26,45.44
Chanel,Coco Handle,Handbags,7983.0,5130.5,Very Good,Sydney,Spring,87,2023-12-24,64.27
Louis Vuitton,Speedy 30,Handbags,3829.0,2335.64,Poor,Melbourne,Spring,174,2023-12-17,61.0
Cartier,Love Bracelet,Jewelry,3780.0,3054.04,Excellent,Melbourne,Winter,13,2023-08-26,80.79
Gucci,Dionysus,Handbags,7561.0,8411.47,Very Good,Perth,Summer,70,2023-05-18,111.25
Prada,Cleo Shoulder Bag,Handbags,16598.0,10248.88,Excellent,Melbourne,Spring,72,2024-08-21,61.75
Louis Vuitton,Alma BB,Handbags,5212.0,3299.58,Unknown,Melbourne,Winter,118,2023-05-13,63.31
Dior,Lady Dior,Handbags,14502.0,8125.4,Fair,Melbourne,Spring,105,2024-07-10,56.03
Cartier,Tank Watch,Jewelry,12098.0,10503.67,Excellent,Sydney,Autumn,8,2023-03-05,86.82
Prada,Cleo Shoulder Bag,Handbags,16598.0,13378.28,Unknown,Unknown,Summer,68,2024-05-24,80.6
Rolex,Datejust,Watches,11758.0,7535.84,Excellent,Melbourne,Autumn,30,2023-10-13,64.09
Louis Vuitton,Speedy 30,Handbags,3829.0,1882.03,Excellent,Sydney,Autumn,164,2023-05-01,49.15
Cartier,Tank Watch,Jewelry,12098.0,16462.11,Excellent,Perth,Winter,158,2023-09-13,136.07
Gucci,Jackie 1961,Handbags,6447.0,4489.76,Unknown,Brisbane,Summer,7,2024-09-04,69.64
Fendi,Peekaboo,Handbags,10980.0,6288.34,Excellent,Unknown,Spring,159,2023-02-17,57.27
Chanel,Boy Bag,Handbags,4436.0,3705.87,Very Good,Sydney,Spring,42,2024-01-20,83.54
Dior,Book Tote,Handbags,11497.0,6910.6,Fair,Sydney,Summer,75,2023-11-18,60.11
Cartier,Trinity Ring,Jewelry,7083.0,5492.35,Poor,Melbourne,Spring,117,2024-07-27,77.54
Fendi,Peekaboo,Handbags,10980.0,8868.93,Excellent,Unknown,Summer,56,2024-05-20,80.77
Louis Vuitton,Speedy 30,Handbags,3829.0,3012.4,Excellent,Melbourne,Winter,164,2023-04-25,78.67
Louis Vuitton,Neverfull Tote,Handbags,6189.0,9129.02,Poor,Melbourne,Autumn,1,2024-01-31,147.5
Prada,Galleria,Handbags,13165.0,6736.44,Unknown,Melbourne,Spring,49,2024-01-14,51.17
Louis Vuitton,Neverfull Tote,Handbags,6189.0,3503.73,Unknown,Sydney,Autumn,137,2024-07-18,56.61
Dior,Book Tote,Handbags,11497.0,9801.79,Excellent,Melbourne,Winter,28,2023-06-25,85.26
Chanel,Gabrielle Hobo,Handbags,2212.0,2937.88,Very Good,Unknown,Winter,57,2024-08-16,132.82
Cartier,Trinity Ring,Jewelry,7083.0,5195.89,Fair,Unknown,Autumn,165,2024-07-23,73.36
Cartier,Trinity Ring,Jewelry,7083.0,3376.15,Fair,Sydney,Winter,153,2024-11-25,47.67
Prada,Re-Edition 2005,Handbags,17035.0,10367.54,Unknown,Perth,Winter,95,2024-12-12,60.86
Gucci,Jackie 1961,Handbags,6447.0,3401.48,Excellent,Sydney,Summer,151,2023-04-13,52.76
Hermès,Evelyne III,Handbags,14971.0,7967.25,Excellent,Adelaide,Spring,62,2024-10-22,53.22
Rolex,Explorer,Watches,5642.0,2649.31,Very Good,Melbourne,Summer,21,2024-04-27,46.96
Louis Vuitton,Capucines,Handbags,12981.0,7210.31,Excellent,Melbourne,Autumn,51,2024-11-22,55.55
Fendi,Baguette Bag,Handbags,16671.0,7673.94,Unknown,Melbourne,Winter,69,2024-07-16,46.03
Hermès,Kelly 28,Handbags,17882.0,12419.54,Very Good,Sydney,Spring,78,2024-01-11,69.45
Chanel,Coco Handle,Handbags,7983.0,4534.79,Unknown,Adelaide,Summer,112,2024-05-24,56.81
Louis Vuitton,Alma BB,Handbags,5212.0,4581.33,Poor,Brisbane,Winter,30,2024-11-29,87.9
Hermès,Constance,Handbags,10442.0,9022.68,Fair,Unknown,Winter,135,2023-10-16,86.41
Dior,Lady Dior,Handbags,14502.0,10374.88,Unknown,Melbourne,Spring,62,2024-07-27,71.54
Hermès,Evelyne III,Handbags,14971.0,8992.28,Excellent,Sydney,Winter,80,2023-08-14,60.06
Gucci,Jackie 1961,Handbags,6447.0,5048.32,Fair,Adelaide,Autumn,116,2024-12-19,78.3
Louis Vuitton,Alma BB,Handbags,5212.0,3240.91,Excellent,Melbourne,Winter,37,2024-09-05,62.18
Fendi,Baguette Bag,Handbags,16671.0,14629.4,Fair,Perth,Winter,130,2024-09-29,87.75
Dior,Saddle Bag,Handbags,7125.0,4742.63,Very Good,Melbourne,Summer,68,2023-10-13,66.56
Dior,Saddle Bag,Handbags,7125.0,4558.23,Poor,Perth,Winter,63,2023-08-27,63.98
Prada,Cleo Shoulder Bag,Handbags,16598.0,7959.97,Unknown,Melbourne,Winter,168,2024-10-10,47.96
Cartier,Tank Watch,Jewelry,12098.0,7934.55,Good,Perth,Winter,8,2023-06-24,65.59
Chanel,Gabrielle Hobo,Handbags,2212.0,1085.16,Excellent,Adelaide,Spring,141,2024-05-13,49.06
Chanel,Gabrielle Hobo,Handbags,2212.0,1697.15,Excellent,Melbourne,Summer,38,2023-06-23,76.72
Fendi,Peekaboo,Handbags,10980.0,16258.84,Excellent,Melbourne,Winter,146,2024-05-09,148.08
