Brand,Product Name,Category,Original Price (AUD),Resale Price (AUD),Condition,Region,Season Sold,Days on Market,Date Listed
Prada,Galleria,Handbags,13176.0,8310.23,Very Good,Brisbane,Autumn,132,2024-02-19
Chanel,Coco Handle,Handbags,7893.0,3711.79,Unknown,Melb,Winter,14,2023-12-24
Dior,Dior Caro,Handbags,19802.0,13222.59,Very Good,Sydney,Summer,141,2024-12-03
Prada,Re-Edition 2005,Handbags,17008.0,9110.81,Fair,Melbourne,Autumn,10,2023-06-03
Dior,Book Tote,Handbags,11519.0,8395.07,Very Good,Melb,Autumn,167,2023-09-06
Gucci,Marmont Mini,Handbags,10945.0,7851.18,Like New,Perth,Spring,163,2023-01-17
Hermès,Evelyne III,Handbags,14965.0,7671.85,Excell,unknown,Autumn,121,2024-04-06
Rolex,Daytona,Watches,11137.0,9576.42,poor,SYD,Summer,92,2024-11-07
Rolex,Explorer,Watches,5746.0,4353.96,New,unknown,Autumn,127,2024-01-18
Chanel,Boy Bag,Handbags,,6572.1,New,Adelaide,Summer,57,2023-07-21
Chanel,Classic Flap Bag,Handbags,4958.0,4013.29,Good,unknown,Spring,5,2023-07-05
Prada,Double Tote,Handbags,17581.0,8130.15,Very Good,Sydney,Autumn,71,2024-08-28
Louis Vuitton,Alma BB,Handbags,5174.0,4418.44,New,Sydney,Winter,15,2023-06-03
Prada,Galleria,Handbags,13177.0,8503.12,Good,unknown,Autumn,13,2024-06-25
Chanel,Coco Handle,Handbags,8066.0,5820.78,New,unknown,Spring,14,2024-11-24
Balenciaga,Le Cagole,Handbags,10688.0,4457.71,Like New,unknown,Spring,151,2024-02-13
Rolex,Submariner,Watches,13882.0,16757.19,Excell,Adelaide,Autumn,38,2024-09-23
Gucci,Dionysus,Handbags,7648.0,5463.54,Good,Melbourne,Winter,132,2024-03-22
Louis Vuitton,Neverfull Tote,Handbags,6158.0,3831.3,Unknown,Sydney,Autumn,62,2023-07-18
Louis Vuitton,Neverfull Tote,Handbags,6208.0,3150.77,Excell,Perth,Autumn,15,2023-12-30
Rolex,Submariner,Watches,13822.0,6935.78,Very Good,Melb,Summer,14,2024-06-18
Fendi,Peekaboo,Handbags,11030.0,13819.28,Unknown,SYD,Summer,66,2024-07-16
Chanel,Classic Flap Bag,Handbags,5029.0,2528.79,Like New,SYD,Winter,40,2024-11-26
Balenciaga,Hourglass Bag,Handbags,8405.0,6184.36,Excell,Melb,Summer,173,2024-03-01
Chanel,Boy Bag,Handbags,,2697.65,Like New,Melbourne,Summer,118,2023-03-27
Rolex,Daytona,Watches,11131.0,8267.2,Very Good,Sydney,Winter,86,2024-03-13
Gucci,Dionysus,Handbags,7506.0,5211.74,poor,SYD,Autumn,160,2023-07-21
Gucci,Dionysus,Handbags,7560.0,4588.7,Fair,Melb,Summer,21,2023-10-05
Balenciaga,City Bag,Handbags,17579.0,12095.5,Good,Perth,Summer,42,2024-02-15
Balenciaga,Hourglass Bag,Handbags,8318.0,4303.85,Excell,Sydney,Summer,162,2023-12-01
Dior,Saddle Bag,Handbags,7143.0,3679.76,Very Good,SYD,Autumn,43,2024-04-12
Louis Vuitton,Speedy 30,Handbags,3886.0,2438.12,Fair,Sydney,Summer,122,2023-11-13
Louis Vuitton,Neverfull Tote,Handbags,6229.0,2886.06,Like New,SYD,Summer,23,2023-05-20
Prada,Cleo Shoulder Bag,Handbags,16608.0,7109.94,Good,SYD,Summer,100,2023-03-08
Hermès,Kelly 28,Handbags,17900.0,7686.44,Very Good,Sydney,Autumn,159,2023-09-18
Chanel,Gabrielle Hobo,Handbags,2212.0,1947.91,Unknown,Perth,Winter,58,2024-12-20
Fendi,Sunshine Shopper,Handbags,13456.0,10373.79,Very Good,Perth,Spring,33,2023-04-30
Prada,Galleria,Handbags,13149.0,11068.98,Excell,Brisbane,Summer,78,2023-02-09
Cartier,Tank Watch,Jewelry,12046.0,10456.8,poor,Sydney,Autumn,156,2023-09-28
Prada,Galleria,Handbags,13211.0,7121.2,poor,Sydney,Autumn,5,2024-10-26
Cartier,Trinity Ring,Jewelry,7165.0,3431.18,New,Perth,Summer,6,2023-11-15
Dior,Saddle Bag,Handbags,7169.0,4022.68,poor,Melbourne,Spring,10,2023-01-01
Dior,Saddle Bag,Handbags,7130.0,5797.77,Excell,Brisbane,Autumn,148,2023-06-24
Chanel,Classic Flap Bag,Handbags,4945.0,3944.35,poor,Perth,Autumn,30,2023-01-16
Rolex,Daytona,Watches,11105.0,14750.6,,Brisbane,Winter,96,2023-04-25
Louis Vuitton,Neverfull Tote,Handbags,6202.0,4266.14,Unknown,Melbourne,Winter,70,2023-07-29
Louis Vuitton,Alma BB,Handbags,5184.0,4629.55,Fair,unknown,Winter,3,2023-04-14
Dior,Saddle Bag,Handbags,7186.0,8340.56,Like New,Brisbane,Autumn,23,2023-04-10
Hermès,Birkin 25,Handbags,17470.0,7359.25,Excell,Sydney,Summer,161,2024-10-01
Fendi,Mon Tresor,Handbags,6637.0,5405.35,Like New,unknown,Spring,128,2023-01-07
Hermès,Evelyne III,Handbags,14904.0,10664.56,Excell,unknown,Summer,119,2023-08-09
Gucci,Ophidia Tote,Handbags,17826.0,11955.46,Like New,Brisbane,Spring,83,2023-12-09
Prada,Re-Edition 2005,Handbags,17042.0,11142.93,poor,SYD,Spring,68,2023-05-09
Cartier,Trinity Ring,Jewelry,7067.0,6258.83,Fair,Sydney,Autumn,94,2024-09-28
Balenciaga,Hourglass Bag,Handbags,8466.0,4152.88,,Brisbane,Summer,24,2023-04-18
Dior,Saddle Bag,Handbags,7107.0,4698.39,Excell,Adelaide,Autumn,31,2024-02-08
Chanel,Coco Handle,Handbags,7980.0,5442.98,New,Sydney,Autumn,162,2023-04-26
Dior,Book Tote,Handbags,11473.0,5621.94,poor,Melb,Spring,142,2023-05-21
Fendi,Sunshine Shopper,Handbags,13458.0,6092.87,Like New,Sydney,Autumn,122,2024-10-18
Fendi,Baguette Bag,Handbags,16617.0,19030.12,Excell,Brisbane,Winter,67,2024-05-18
Dior,Lady Dior,Handbags,14596.0,12531.58,Good,SYD,Winter,83,2024-01-13
Dior,Lady Dior,Handbags,14465.0,19081.0,Good,Adelaide,Autumn,82,2024-03-23
Balenciaga,Le Cagole,Handbags,10743.0,6325.33,poor,Brisbane,Spring,148,2023-06-19
Hermès,Evelyne III,Handbags,15017.0,9165.31,Very Good,Brisbane,Spring,172,2024-08-07
Cartier,Tank Watch,Jewelry,12024.0,7289.99,poor,Perth,Winter,65,2024-07-05
Prada,Cleo Shoulder Bag,Handbags,16520.0,12957.84,Very Good,Sydney,Summer,73,2023-07-21
Fendi,Baguette Bag,Handbags,16714.0,8653.8,Unknown,Adelaide,Summer,153,2023-01-28
Rolex,Daytona,Watches,11005.0,5644.94,Like New,SYD,Spring,116,2023-01-18
Louis Vuitton,Alma BB,Handbags,5146.0,4622.27,Fair,Melb,Winter,67,2024-12-11
Fendi,Sunshine Shopper,Handbags,13364.0,7941.75,Very Good,SYD,Summer,88,2024-03-20
Balenciaga,Hourglass Bag,Handbags,8423.0,6086.41,Fair,unknown,Autumn,72,2024-05-19
Prada,Galleria,Handbags,13188.0,8366.6,Very Good,Melbourne,Spring,97,2024-10-27
Prada,Galleria,Handbags,13150.0,11155.38,Good,unknown,Spring,68,2024-05-19
Hermès,Kelly 28,Handbags,17950.0,15955.42,New,Melb,Autumn,28,2024-06-28
Louis Vuitton,Capucines,Handbags,13083.0,9903.67,Like New,Sydney,Spring,74,2023-09-20
Chanel,Boy Bag,Handbags,,1897.59,New,Sydney,Spring,158,2024-03-20
Fendi,Sunshine Shopper,Handbags,13322.0,9252.59,Excell,Brisbane,Spring,136,2024-05-21
Fendi,Peekaboo,Handbags,10981.0,9809.42,Very Good,Perth,Winter,99,2023-01-08
Prada,Galleria,Handbags,13165.0,6786.74,Excell,Melb,Winter,52,2024-01-12
Prada,Galleria,Handbags,13144.0,9639.02,poor,Sydney,Autumn,154,2023-05-17
Rolex,Submariner,Watches,13836.0,10019.49,Good,Sydney,Winter,10,2023-05-16
Dior,Saddle Bag,Handbags,7046.0,3071.0,Unknown,Brisbane,Winter,128,2023-07-14
Gucci,Jackie 1961,Handbags,,3591.05,Excell,Melbourne,Summer,41,2024-09-30
Rolex,Datejust,Watches,11854.0,5215.72,Like New,Brisbane,Summer,43,2024-10-04
Hermès,Constance,Handbags,10528.0,7229.9,Excell,Adelaide,Summer,165,2023-06-27
Prada,Galleria,Handbags,13252.0,8315.7,Like New,Melbourne,Autumn,158,2023-06-12
Prada,Cleo Shoulder Bag,Handbags,16558.0,10744.67,Unknown,Sydney,Summer,35,2023-02-06
Prada,Galleria,Handbags,13217.0,10102.39,Good,SYD,Summer,66,2024-05-03
Cartier,Panthère Watch,Jewelry,5178.0,2895.36,Like New,Brisbane,Autumn,96,2024-06-30
Gucci,Dionysus,Handbags,7471.0,5845.51,Unknown,Perth,Summer,142,2023-09-17
Chanel,Classic Flap Bag,Handbags,5047.0,2436.81,Unknown,Melb,Autumn,153,2024-11-22
Balenciaga,City Bag,Handbags,17705.0,13387.68,Excell,Adelaide,Autumn,3,2024-01-13
Hermès,Birkin 25,Handbags,17559.0,9446.7,Very Good,Perth,Spring,1,2024-01-06
Balenciaga,City Bag,Handbags,17578.0,11531.26,Excell,Brisbane,Winter,169,2023-10-26
Cartier,Trinity Ring,Jewelry,7004.0,4818.84,Unknown,SYD,Autumn,4,2024-03-28
Cartier,Tank Watch,Jewelry,12016.0,9257.75,New,Perth,Summer,3,2023-02-07
Cartier,Tank Watch,Jewelry,12008.0,8536.78,New,unknown,Summer,60,2024-01-05
Fendi,Baguette Bag,Handbags,16692.0,11167.6,Excell,Sydney,Autumn,113,2023-08-25
Gucci,Ophidia Tote,Handbags,17710.0,11217.4,Like New,Sydney,Winter,97,2024-03-18
Chanel,Coco Handle,Handbags,7937.0,4212.59,Good,Melb,Spring,38,2023-05-25
Prada,Re-Edition 2005,Handbags,16973.0,8291.65,Very Good,Melb,Autumn,85,2024-02-26
Chanel,Gabrielle Hobo,Handbags,2216.0,1065.88,poor,Sydney,Summer,146,2024-06-29
Gucci,Jackie 1961,Handbags,6475.0,3501.62,New,SYD,Winter,169,2024-06-01
Cartier,Panthère Watch,Jewelry,5170.0,4409.1,Very Good,Adelaide,Spring,94,2023-01-18
Prada,Re-Edition 2005,Handbags,17073.0,9954.93,Excell,unknown,Autumn,70,2023-09-15
Fendi,Sunshine Shopper,Handbags,13291.0,10033.62,Fair,Sydney,Spring,49,2024-12-01
Cartier,Trinity Ring,Jewelry,7014.0,3575.38,Like New,Melbourne,Autumn,60,2023-10-23
Chanel,Gabrielle Hobo,Handbags,2293.0,1918.27,New,Sydney,Summer,149,2024-02-12
Chanel,Boy Bag,Handbags,,6298.47,Good,Brisbane,Winter,157,2023-03-27
Balenciaga,Neo Classic,Handbags,13308.0,5841.08,poor,Melbourne,Winter,156,2024-07-21
Fendi,Peekaboo,Handbags,11056.0,5069.95,Like New,Adelaide,Spring,161,2023-08-11
Prada,Cleo Shoulder Bag,Handbags,16546.0,8150.06,Excell,Melb,Winter,31,2023-10-09
Rolex,Datejust,Watches,11691.0,10202.45,Good,Sydney,Autumn,119,2023-07-29
Prada,Double Tote,Handbags,17632.0,11117.58,Unknown,unknown,Autumn,112,2023-08-02
Rolex,Explorer,Watches,5662.0,4817.54,Excell,Perth,Autumn,130,2023-07-07
Prada,Double Tote,Handbags,17619.0,9729.65,Excell,unknown,Summer,48,2024-05-05
Hermès,Kelly 28,Handbags,17843.0,15374.04,Very Good,unknown,Spring,11,2023-09-26
Gucci,Dionysus,Handbags,7656.0,6384.55,Like New,Sydney,Autumn,177,2023-11-27
Dior,Saddle Bag,Handbags,7130.0,4155.99,Good,Adelaide,Summer,100,2023-12-30
Chanel,Boy Bag,Handbags,4476.0,3175.76,Excell,Sydney,Summer,13,2023-10-13
Gucci,Ophidia Tote,Handbags,17700.0,12763.52,Good,Sydney,Autumn,65,2023-10-05
Balenciaga,Neo Classic,Handbags,13413.0,7897.68,Excell,Perth,Winter,27,2024-02-12
Chanel,Coco Handle,Handbags,7928.0,6213.6,Excell,Sydney,Summer,75,2023-10-20
Chanel,Boy Bag,Handbags,4367.0,2369.61,Fair,SYD,Spring,6,2024-04-23
Hermès,Constance,Handbags,10463.0,8547.19,poor,Brisbane,Summer,147,2023-12-01
Dior,Saddle Bag,Handbags,7103.0,3263.49,New,Melbourne,Autumn,127,2024-11-21
Prada,Re-Edition 2005,Handbags,16976.0,14102.27,Very Good,SYD,Winter,101,2024-08-21
Gucci,Dionysus,Handbags,7559.0,4046.29,poor,Brisbane,Spring,46,2023-12-05
Dior,Book Tote,Handbags,11542.0,5602.23,Like New,Melbourne,Winter,170,2024-08-11
Louis Vuitton,Speedy 30,Handbags,3904.0,1960.84,New,Sydney,Autumn,6,2024-03-14
Dior,Saddle Bag,Handbags,7110.0,2928.25,Good,Perth,Winter,146,2024-10-22
Prada,Galleria,Handbags,13188.0,8900.99,Like New,Adelaide,Autumn,54,2024-08-09
Dior,Lady Dior,Handbags,14415.0,6964.59,Unknown,unknown,Summer,92,2023-01-03
Louis Vuitton,Speedy 30,Handbags,3810.0,1772.66,Excell,Perth,Summer,38,2023-04-15
Hermès,Birkin 25,Handbags,17480.0,7760.19,Very Good,Adelaide,Winter,174,2023-01-09
Prada,Double Tote,Handbags,17685.0,15097.03,Like New,Sydney,Autumn,13,2024-04-03
Fendi,Baguette Bag,Handbags,16662.0,10911.44,Fair,Melbourne,Winter,150,2023-02-19
Gucci,Dionysus,Handbags,7495.0,4380.56,Excell,Perth,Winter,107,2023-06-07
Prada,Cleo Shoulder Bag,Handbags,16552.0,10554.63,poor,SYD,Autumn,33,2023-01-23
Dior,Saddle Bag,Handbags,7188.0,5777.46,Unknown,Brisbane,Autumn,123,2024-01-23
Hermès,Kelly 28,Handbags,17854.0,12519.73,Like New,unknown,Autumn,97,2024-06-12
Balenciaga,City Bag,Handbags,17545.0,7857.88,Unknown,Sydney,Autumn,52,2023-05-31
Rolex,Explorer,Watches,5674.0,2339.43,Like New,Melbourne,Summer,96,2024-05-06
Chanel,Coco Handle,Handbags,7979.0,5340.48,Unknown,Brisbane,Autumn,105,2023-03-24
Chanel,Gabrielle Hobo,Handbags,2310.0,1284.7,Very Good,Sydney,Autumn,92,2023-08-10
Chanel,Boy Bag,Handbags,,3080.5,Excell,Adelaide,Winter,180,2024-04-01
Chanel,Boy Bag,Handbags,4422.0,1908.84,Good,Sydney,Winter,6,2024-07-19
Balenciaga,Le Cagole,Handbags,10747.0,9061.12,Unknown,Melbourne,Spring,48,2023-04-06
Gucci,Marmont Mini,Handbags,10916.0,8617.49,New,Brisbane,Winter,145,2023-12-22
Hermès,Constance,Handbags,10453.0,8830.23,Like New,Sydney,Spring,145,2024-10-07
Cartier,Panthère Watch,Jewelry,5196.0,3547.19,Fair,SYD,Winter,6,2024-03-30
Gucci,Ophidia Tote,Handbags,17695.0,9833.15,Very Good,Sydney,Winter,167,2023-02-04
Dior,Lady Dior,Handbags,14462.0,6336.49,New,Brisbane,Spring,61,2024-02-24
Louis Vuitton,Alma BB,Handbags,5230.0,3122.53,New,Melb,Winter,102,2023-01-02
Gucci,Dionysus,Handbags,7584.0,3404.76,Like New,Brisbane,Spring,26,2024-09-30
Hermès,Birkin 25,Handbags,17571.0,9004.09,Like New,Perth,Autumn,26,2023-04-17
Fendi,Peekaboo,Handbags,10896.0,6250.22,Excell,Melbourne,Spring,124,2023-09-13
Gucci,Ophidia Tote,Handbags,17825.0,10373.7,poor,Sydney,Spring,4,2024-10-07
Gucci,Dionysus,Handbags,7551.0,6774.27,Very Good,Melb,Spring,153,2023-04-26
Gucci,Dionysus,Handbags,7570.0,4287.82,,Brisbane,Summer,88,2023-09-05
Rolex,Datejust,Watches,11780.0,14355.12,Unknown,Melb,Winter,106,2024-07-08
Chanel,Coco Handle,Handbags,7957.0,4220.51,Fair,unknown,Summer,132,2023-05-09
Cartier,Tank Watch,Jewelry,12130.0,9121.17,Excell,Sydney,Summer,164,2024-09-26
Balenciaga,Hourglass Bag,Handbags,8433.0,6387.18,Good,SYD,Autumn,53,2024-09-08
Hermès,Evelyne III,Handbags,14950.0,6856.83,New,Melb,Autumn,127,2023-12-12
Fendi,Sunshine Shopper,Handbags,13402.0,7790.41,Unknown,Adelaide,Spring,157,2023-02-27
Fendi,Baguette Bag,Handbags,16755.0,11159.43,New,Melb,Spring,145,2024-01-04
Gucci,Ophidia Tote,Handbags,17788.0,11357.68,Excell,Sydney,Summer,74,2023-10-26
Cartier,Panthère Watch,Jewelry,5177.0,2702.71,Very Good,Melb,Winter,67,2024-10-27
Fendi,Peekaboo,Handbags,11026.0,7539.0,Like New,Sydney,Spring,76,2024-06-11
Dior,Book Tote,Handbags,11448.0,5499.91,New,Adelaide,Spring,82,2023-11-12
Gucci,Dionysus,Handbags,7617.0,6412.35,Unknown,Melbourne,Spring,156,2024-01-25
Prada,Re-Edition 2005,Handbags,,10057.75,New,Brisbane,Winter,156,2023-10-22
Chanel,Classic Flap Bag,Handbags,4960.0,4097.29,New,unknown,Winter,83,2024-08-01
Prada,Cleo Shoulder Bag,Handbags,16613.0,13927.71,Very Good,Melbourne,Summer,108,2024-04-17
Fendi,Sunshine Shopper,Handbags,13285.0,6742.69,poor,Brisbane,Spring,55,2024-10-10
Hermès,Kelly 28,Handbags,17933.0,12332.3,Unknown,Melb,Winter,116,2024-08-15
Hermès,Kelly 28,Handbags,17846.0,21964.96,Excell,Brisbane,Winter,179,2024-01-19
Louis Vuitton,Speedy 30,Handbags,3785.0,2750.09,Good,Melb,Spring,6,2023-11-11
Dior,Saddle Bag,Handbags,7166.0,6061.2,Excell,Sydney,Autumn,18,2024-08-25
Chanel,Classic Flap Bag,Handbags,5085.0,3483.04,Very Good,Perth,Winter,65,2023-04-13
Dior,Saddle Bag,Handbags,7057.0,2930.27,Fair,Brisbane,Summer,99,2024-04-15
Louis Vuitton,Speedy 30,Handbags,3880.0,2027.33,New,unknown,Autumn,148,2023-09-26
Prada,Cleo Shoulder Bag,Handbags,16666.0,12916.02,Unknown,Melb,Autumn,174,2023-08-18
Balenciaga,City Bag,Handbags,17548.0,13141.54,New,SYD,Winter,111,2023-04-27
Gucci,Marmont Mini,Handbags,10879.0,8533.25,Like New,unknown,Winter,133,2023-10-15
Chanel,Classic Flap Bag,Handbags,5069.0,2071.32,poor,Brisbane,Summer,50,2024-06-06
Prada,Double Tote,Handbags,,9042.52,Like New,SYD,Summer,112,2024-12-03
Louis Vuitton,Capucines,Handbags,12886.0,6522.11,Unknown,Adelaide,Autumn,92,2023-03-07
Gucci,Ophidia Tote,Handbags,17699.0,13012.97,Very Good,Sydney,Winter,131,2024-05-25
Prada,Re-Edition 2005,Handbags,17118.0,14461.17,poor,Adelaide,Autumn,33,2023-05-30
Cartier,Trinity Ring,Jewelry,7031.0,4352.95,poor,unknown,Summer,162,2023-04-22
Cartier,Trinity Ring,Jewelry,7044.0,3407.11,Unknown,Brisbane,Winter,118,2024-06-15
Cartier,Trinity Ring,Jewelry,7044.0,4430.99,Like New,Melb,Spring,68,2023-10-11
Cartier,Trinity Ring,Jewelry,7165.0,4632.03,poor,Sydney,Summer,88,2024-06-12
Balenciaga,City Bag,Handbags,17583.0,11745.05,Fair,Perth,Autumn,11,2023-11-02
Cartier,Tank Watch,Jewelry,12047.0,10643.29,New,SYD,Spring,43,2023-09-24
Gucci,Jackie 1961,Handbags,6486.0,2785.14,poor,Sydney,Winter,99,2024-01-25
Gucci,Jackie 1961,Handbags,6388.0,3238.93,Good,Perth,Spring,52,2024-09-16
Dior,Book Tote,Handbags,11460.0,9044.18,Good,Sydney,Spring,60,2024-05-13
Louis Vuitton,Speedy 30,Handbags,3764.0,2390.35,Excell,Sydney,Spring,47,2024-08-29
Prada,Cleo Shoulder Bag,Handbags,16651.0,13760.78,poor,Melbourne,Winter,98,2024-01-02
Dior,Book Tote,Handbags,11425.0,7946.21,poor,Brisbane,Winter,78,2023-02-13
Louis Vuitton,Speedy 30,Handbags,3864.0,1951.38,Very Good,Sydney,Autumn,137,2023-08-15
Chanel,Gabrielle Hobo,Handbags,2293.0,2007.62,Unknown,Adelaide,Spring,121,2024-05-14
Chanel,Gabrielle Hobo,Handbags,2145.0,1389.22,,Sydney,Spring,23,2024-12-15
Louis Vuitton,Capucines,Handbags,12931.0,10562.24,poor,Perth,Summer,59,2024-12-07
Fendi,Mon Tresor,Handbags,6732.0,5063.18,New,Melb,Summer,95,2024-03-07
Balenciaga,Hourglass Bag,Handbags,8338.0,3816.46,Fair,Adelaide,Winter,21,2023-10-26
Chanel,Coco Handle,Handbags,7918.0,5130.5,Like New,SYD,Spring,87,2023-12-24
Louis Vuitton,Speedy 30,Handbags,3802.0,2335.64,poor,Melb,Spring,174,2023-12-17
Cartier,Love Bracelet,Jewelry,3863.0,3054.04,New,Melbourne,Winter,13,2023-08-26
Gucci,Dionysus,Handbags,7554.0,8411.47,Very Good,Perth,Summer,70,2023-05-18
Prada,Cleo Shoulder Bag,Handbags,16516.0,10248.88,Excell,Melb,Spring,72,2024-08-21
Louis Vuitton,Alma BB,Handbags,5285.0,3299.58,Unknown,Melb,Winter,118,2023-05-13
Dior,Lady Dior,Handbags,14468.0,8125.4,Fair,Melb,Spring,105,2024-07-10
Cartier,Tank Watch,Jewelry,12063.0,10503.67,Excell,Sydney,Autumn,8,2023-03-05
Prada,Cleo Shoulder Bag,Handbags,16678.0,13378.28,Unknown,unknown,Summer,68,2024-05-24
Rolex,Datejust,Watches,11804.0,7535.84,New,Melb,Autumn,30,2023-10-13
Louis Vuitton,Speedy 30,Handbags,3803.0,1882.03,Excell,Sydney,Autumn,164,2023-05-01
Cartier,Tank Watch,Jewelry,12094.0,16462.11,Excell,Perth,Winter,158,2023-09-13
Gucci,Jackie 1961,Handbags,6505.0,4489.76,Unknown,Brisbane,Summer,7,2024-09-04
Fendi,Peekaboo,Handbags,10925.0,6288.34,Excell,unknown,Spring,159,2023-02-17
Chanel,Boy Bag,Handbags,4431.0,3705.87,Very Good,SYD,Spring,42,2024-01-20
Dior,Book Tote,Handbags,11585.0,6910.6,Fair,Sydney,Summer,75,2023-11-18
Cartier,Trinity Ring,Jewelry,7172.0,5492.35,poor,Melbourne,Spring,117,2024-07-27
Fendi,Peekaboo,Handbags,10945.0,8868.93,Excell,unknown,Summer,56,2024-05-20
Louis Vuitton,Speedy 30,Handbags,3901.0,3012.4,New,Melb,Winter,164,2023-04-25
Louis Vuitton,Neverfull Tote,Handbags,6188.0,9129.02,poor,Melb,Autumn,1,2024-01-31
Prada,Galleria,Handbags,13264.0,6736.44,,Melbourne,Spring,49,2024-01-14
Louis Vuitton,Neverfull Tote,Handbags,6260.0,3503.73,Unknown,Sydney,Autumn,137,2024-07-18
Dior,Book Tote,Handbags,11435.0,9801.79,Excell,Melbourne,Winter,28,2023-06-25
Chanel,Gabrielle Hobo,Handbags,2223.0,2937.88,Like New,unknown,Winter,57,2024-08-16
Cartier,Trinity Ring,Jewelry,7021.0,5195.89,Fair,unknown,Autumn,165,2024-07-23
Cartier,Trinity Ring,Jewelry,7064.0,3376.15,Fair,Sydney,Winter,153,2024-11-25
Prada,Re-Edition 2005,Handbags,17038.0,10367.54,Unknown,Perth,Winter,95,2024-12-12
Gucci,Jackie 1961,Handbags,6442.0,3401.48,New,Sydney,Summer,151,2023-04-13
Hermès,Evelyne III,Handbags,14894.0,7967.25,Excell,Adelaide,Spring,62,2024-10-22
Rolex,Explorer,Watches,5564.0,2649.31,Like New,Melbourne,Summer,21,2024-04-27
Louis Vuitton,Capucines,Handbags,12938.0,7210.31,New,Melbourne,Autumn,51,2024-11-22
Fendi,Baguette Bag,Handbags,16647.0,7673.94,Unknown,Melb,Winter,69,2024-07-16
Hermès,Kelly 28,Handbags,17884.0,12419.54,Like New,Sydney,Spring,78,2024-01-11
Chanel,Coco Handle,Handbags,8073.0,4534.79,Unknown,Adelaide,Summer,112,2024-05-24
Louis Vuitton,Alma BB,Handbags,5286.0,4581.33,poor,Brisbane,Winter,30,2024-11-29
Hermès,Constance,Handbags,10430.0,9022.68,Fair,unknown,Winter,135,2023-10-16
Dior,Lady Dior,Handbags,14507.0,10374.88,Unknown,Melb,Spring,62,2024-07-27
Hermès,Evelyne III,Handbags,14898.0,8992.28,New,SYD,Winter,80,2023-08-14
Gucci,Jackie 1961,Handbags,6410.0,5048.32,Fair,Adelaide,Autumn,116,2024-12-19
Louis Vuitton,Alma BB,Handbags,5219.0,3240.91,Excell,Melb,Winter,37,2024-09-05
Fendi,Baguette Bag,Handbags,16680.0,14629.4,Fair,Perth,Winter,130,2024-09-29
Dior,Saddle Bag,Handbags,7194.0,4742.63,Very Good,Melbourne,Summer,68,2023-10-13
Dior,Saddle Bag,Handbags,7156.0,4558.23,poor,Perth,Winter,63,2023-08-27
Prada,Cleo Shoulder Bag,Handbags,16584.0,7959.97,Unknown,Melbourne,Winter,168,2024-10-10
Cartier,Tank Watch,Jewelry,12118.0,7934.55,Good,Perth,Winter,8,2023-06-24
Chanel,Gabrielle Hobo,Handbags,2167.0,1085.16,New,Adelaide,Spring,141,2024-05-13
Chanel,Gabrielle Hobo,Handbags,2281.0,1697.15,Excell,Melbourne,Summer,38,2023-06-23
Fendi,Peekaboo,Handbags,10981.0,16258.84,Excell,Melb,Winter,146,2024-05-09
Chanel,Boy Bag,Handbags,4467.0,1950.56,Like New,SYD,Spring,86,2024-03-05
Dior,Saddle Bag,Handbags,7158.0,5256.09,Unknown,Perth,Spring,3,2024-09-16
Fendi,Baguette Bag,Handbags,,12094.8,New,Perth,Winter,136,2023-12-31
Dior,Dior Caro,Handbags,19870.0,13685.07,Very Good,Melbourne,Spring,68,2024-01-26
Balenciaga,Le Cagole,Handbags,10802.0,8874.34,Like New,SYD,Summer,154,2023-07-26
Gucci,Ophidia Tote,Handbags,17760.0,9366.82,Like New,unknown,Winter,17,2024-12-22
Balenciaga,Hourglass Bag,Handbags,8402.0,6687.46,Unknown,Brisbane,Autumn,157,2023-03-05
Prada,Double Tote,Handbags,17587.0,11418.49,New,SYD,Summer,136,2024-10-31
Dior,Saddle Bag,Handbags,,4037.55,New,SYD,Winter,61,2023-07-19
Fendi,Peekaboo,Handbags,10907.0,8746.51,Like New,Brisbane,Summer,70,2024-10-24
